crop_id,crop_file_sha256,crop_pixel_sha256,landmark_id,pass_number,operator,segment_id,sequence_index,x_px,y_px,local_stroke_width_px,source_feature,operator_note,timestamp_utc
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,22,1449.62715295,582.372326775,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,23,1453.51458212,579.898508212,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,24,1457.40201129,577.424689649,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,25,1460.93603781,575.480975065,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,26,1465.35357095,573.713961805,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,27,1469.24100012,571.416844569,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,28,1472.95172797,569.119727332,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,29,1476.30905316,566.999311421,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,30,1480.19648233,564.702194184,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,31,1482.84700222,563.111882251,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,32,1485.85092476,561.521570318,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,33,1488.8548473,559.401154407,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,34,1492.74227647,557.457439822,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,35,1496.45300431,555.337023911,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,36,1499.81032951,553.393309326,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,37,1503.87446,551.09619209,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,38,1508.29199315,548.622373527,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,39,1512.53282497,545.795152313,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,40,1516.59695547,543.32133375,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,41,1521.01448861,540.670813861,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,42,1524.54851513,538.55039795,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,43,1528.61264563,536.076579388,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,44,1533.03017878,534.132864803,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,45,1536.74090662,532.012448892,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,46,1539.74482916,529.715331655,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-YAXIS,2,Salah-Eddin Gherbi,S06,47,1543.98566098,527.418214418,2,printed curve labelled y-axis,solid front-side run started near filled y-axis node; stopped before equator great circle (at horizon) outer boundary,2026-08-03T08:31:04Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,78,922.454606602,700.629340097,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,79,924.919699173,703.587451182,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,80,926.89177323,706.545562268,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,81,929.603375059,709.503673353,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,82,932.314976887,711.722256667,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,83,936.012615744,714.92687701,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,84,938.231199058,717.391969581,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,85,940.449782372,720.10357141,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,86,943.161384201,723.061682495,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,87,945.626476772,725.280265809,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,88,948.831097114,727.252339866,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,89,952.282226714,729.963941695,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,90,955.2403378,733.661580552,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,91,960.910050714,737.112710151,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,92,964.854198828,739.577802723,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,93,969.044856199,742.782423065,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,94,973.23551357,745.494024894,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,95,976.933152427,747.712608208,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,96,980.137772769,750.177700779,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,97,983.342393112,751.903265579,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,98,987.286541226,755.107885922,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,99,991.23068934,757.326469236,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,100,993.942291169,759.54505255,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,101,996.900402254,762.256654378,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,102,1002.32360591,764.72174695,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,103,1006.76077254,767.186839521,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,104,1010.21190214,769.651932092,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,105,1013.66303174,771.377496892,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,106,1017.85368911,773.842589463,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,107,1023.03038351,775.568154263,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,108,1026.48151311,778.772774606,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,109,1031.65820751,781.484376434,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,110,1037.57442968,783.209941234,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,111,1041.51857779,785.675033805,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,112,1047.18829071,787.154089348,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,113,1052.36498511,789.372672662,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,114,1056.06262396,791.344746719,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
AOG_P07_SPHERICAL_PROJECTION,ef8b7d652edea5227166e54ca1bf6e81a4c02afd0d78c9d793e615a2db6906f6,afb1df2172f081fa426f2f86c56912079116f6441ba64df367861d00375fddc4,AOG-LM-P07-GC-X1,2,Salah-Eddin Gherbi,S01,115,1060.00677208,793.316820776,6,printed curve labelled x=1,solid front-side run started near filled middle left node; stopped before filled UCLL node,2026-08-03T08:37:42Z
