log10_k_x,k_x,r_x,plus_frozen_yaxis_normal_residual_deg,minus_frozen_yaxis_normal_residual_deg
-2.620000000000,0.00239883291901949,416.8693834703355,52.109350866549,52.355181013229
-2.615000000000,0.002426610095082414,412.0975190973304,52.107928179879,52.356604891272
-2.610000000000,0.002454708915685031,407.3802778041126,52.106489026502,52.358045263774
-2.605000000000,0.00248313310529557,402.7170343254591,52.105033215913,52.359502321885
-2.600000000000,0.002511886431509579,398.1071705534974,52.103560555406,52.360976258972
-2.595000000000,0.002540972705549306,393.5500754557772,52.102070850048,52.362467270646
-2.590000000000,0.002570395782768865,389.0451449942805,52.100563902653,52.363975554785
-2.585000000000,0.002600159563165272,384.5917820453535,52.099039513756,52.365501311563
-2.580000000000,0.002630267991895381,380.1893963205613,52.097497481586,52.367044743476
-2.575000000000,0.002660725059798808,375.8374042884444,52.095937602041,52.368606055368
-2.570000000000,0.002691534803926917,371.5352290971724,52.094359668661,52.370185454459
-2.565000000000,0.002722701308077913,367.2823004980846,52.092763472599,52.371783150373
-2.560000000000,0.002754228703338166,363.0780547701014,52.091148802596,52.373399355165
-2.555000000000,0.002786121168629769,358.9219346450054,52.089515444949,52.375034283349
-2.550000000000,0.002818382931264455,354.8133892335753,52.087863183489,52.376688151930
-2.545000000000,0.00285101826750391,350.7518739525679,52.086191799548,52.378361180428
-2.540000000000,0.002884031503126605,346.7368504525317,52.084501071929,52.380053590909
-2.535000000000,0.002917427014001166,342.7677865464505,52.082790776884,52.381765608016
-2.530000000000,0.002951209226666387,338.8441561392024,52.081060688075,52.383497458999
-2.525000000000,0.00298538261891796,334.9654391578276,52.079310576552,52.385249373742
-2.520000000000,0.003019951720402016,331.1311214825911,52.077540210720,52.387021584797
-2.515000000000,0.003054921113215512,327.3406948788383,52.075749356307,52.388814327414
-2.510000000000,0.003090295432513592,323.5936569296281,52.073937776334,52.390627839573
-2.505000000000,0.003126079367123956,319.8895109691397,52.072105231087,52.392462362013
-2.500000000000,0.003162277660168379,316.2277660168379,52.070251478080,52.394318138268
-2.495000000000,0.003198895109691397,312.6079367123956,52.068376272029,52.396195414695
-2.490000000000,0.003235936569296281,309.0295432513592,52.066479364813,52.398094440512
-2.485000000000,0.003273406948788383,305.4921113215512,52.064560505448,52.400015467827
-2.480000000000,0.003311311214825911,301.9951720402016,52.062619440049,52.401958751674
